iter	alfa	beta	tmin
59	-43.000000000000000	6.000000000000000	0.060620896366210
60	0.000000000000000	50.000000000000000	0.037077968209657
61	67.000000000000000	-24.000000000000000	1.000000000000000
62	-64.000000000000000	69.000000000000000	0.078983795543733
63	11.000000000000000	39.000000000000000	0.047866337600159
64	-53.000000000000000	46.000000000000000	0.059682684956631
65	-25.000000000000000	62.000000000000000	0.055423597028567
66	-11.000000000000000	67.000000000000000	0.056631951808674
67	-6.000000000000000	33.000000000000000	0.032341242053716
68	17.000000000000000	30.000000000000000	0.053119914174014
69	-3.000000000000000	80.000000000000000	0.071858612471721
70	-10.000000000000000	39.000000000000000	0.032555631497220
71	-49.000000000000000	40.000000000000000	0.054155754036650
72	-10.000000000000000	80.000000000000000	0.073773003814263
73	4.000000000000000	57.000000000000000	0.041188664669781
74	34.000000000000000	80.000000000000000	0.066305178318807
75	-29.000000000000000	70.000000000000000	0.064612871328153
76	16.000000000000000	71.000000000000000	0.054168752685320
77	30.000000000000000	-5.000000000000000	1.000000000000000
78	36.000000000000000	4.000000000000000	1.000000000000000
79	17.000000000000000	56.000000000000000	0.053119963105839
80	41.000000000000000	34.000000000000000	0.071264994368831
81	-38.000000000000000	44.000000000000000	0.047868158573312
82	-55.000000000000000	6.000000000000000	0.060620902620923
83	-21.000000000000000	56.000000000000000	0.048680951414461
84	15.000000000000000	80.000000000000000	0.064837707834224
85	34.000000000000000	80.000000000000000	0.066305178318807
86	23.000000000000000	3.000000000000000	0.064092783685147
87	4.000000000000000	23.000000000000000	0.041643320747553
88	80.000000000000000	36.000000000000000	1.000000000000000
89	13.000000000000000	45.000000000000000	0.049661722915887
90	-59.000000000000000	21.000000000000000	0.057506498161554
91	-10.000000000000000	-34.000000000000000	0.116950225892455
92	-8.000000000000000	36.000000000000000	0.030042826216422
93	4.000000000000000	65.000000000000000	0.050062428501089
94	-1.000000000000000	34.000000000000000	0.035996249319367
95	25.000000000000000	47.000000000000000	0.059583495441458
96	8.000000000000000	1.000000000000000	0.066404125619954
97	-50.000000000000000	1.000000000000000	0.066404285572896
98	39.000000000000000	37.000000000000000	0.069865119972844
99	-5.000000000000000	24.000000000000000	0.040621217227870
100	-41.000000000000000	80.000000000000000	0.080026391906416
101	-59.000000000000000	34.000000000000000	0.061313885228389
102	-21.000000000000000	39.000000000000000	0.037601838902363
103	-10.000000000000000	60.000000000000000	0.048470302825056
104	-42.000000000000000	47.000000000000000	0.051840934416752
105	-15.000000000000000	54.000000000000000	0.044684987191488
106	-5.000000000000000	24.000000000000000	0.040621217227870
107	7.000000000000000	13.000000000000000	0.052573644800254
108	18.000000000000000	34.000000000000000	0.053958890474502
109	-43.000000000000000	46.000000000000000	0.051982589824305
110	-21.000000000000000	37.000000000000000	0.036621646045294
111	-6.000000000000000	-22.000000000000000	0.100828639088054
112	16.000000000000000	62.000000000000000	0.052271062588218
113	-64.000000000000000	12.000000000000000	0.062304952020851
114	-24.000000000000000	55.000000000000000	0.048996328795426
115	-38.000000000000000	80.000000000000000	0.079425211708829
116	-33.000000000000000	10.000000000000000	0.056004803933532
117	-67.000000000000000	80.000000000000000	1.000000000000000
118	-36.000000000000000	47.000000000000000	0.048426883776944
119	-18.000000000000000	25.000000000000000	0.039616971261760
120	36.000000000000000	57.000000000000000	0.067740911157637
121	37.000000000000000	5.000000000000000	1.000000000000000
122	-11.000000000000000	34.000000000000000	0.031531862047629
123	-36.000000000000000	41.000000000000000	0.045389975397289
124	-14.000000000000000	30.000000000000000	0.034901657322756
125	-17.000000000000000	57.000000000000000	0.048066786173788
126	-61.000000000000000	15.000000000000000	0.058974336249050
127	13.000000000000000	58.000000000000000	0.049661736560098
128	-13.000000000000000	49.000000000000000	0.039886395813824
129	-27.000000000000000	24.000000000000000	0.040621219487359
130	-16.000000000000000	39.000000000000000	0.035314458686742
131	-24.000000000000000	49.000000000000000	0.044520453382669
132	10.000000000000000	1.000000000000000	0.066404249958469
133	-28.000000000000000	-5.000000000000000	0.075677507376653
134	-3.000000000000000	21.000000000000000	0.043735805948008
135	-11.000000000000000	67.000000000000000	0.056631951808674
136	-26.000000000000000	20.000000000000000	0.044803759007386
137	2.000000000000000	47.000000000000000	0.039156479874590
138	-2.000000000000000	53.000000000000000	0.038601485436628
139	-10.000000000000000	26.000000000000000	0.038631736130871
140	-31.000000000000000	27.000000000000000	0.037666649497913
141	-4.000000000000000	30.000000000000000	0.034901657662357
142	14.000000000000000	-5.000000000000000	0.075677445307481
143	30.000000000000000	14.000000000000000	0.063376319957995
144	-28.000000000000000	74.000000000000000	0.069344965340394
145	11.000000000000000	26.000000000000000	0.047866324956767
146	0.000000000000000	0.000000000000000	0.067551219547513
147	16.000000000000000	8.000000000000000	0.058309515017911
148	2.000000000000000	28.000000000000000	0.039156458527140
149	11.000000000000000	39.000000000000000	0.047866337600159
150	-51.000000000000000	64.000000000000000	0.068077683853375
151	-5.000000000000000	38.000000000000000	0.031561648808534
152	11.000000000000000	39.000000000000000	0.047866337600159
153	-13.000000000000000	51.000000000000000	0.041417430098399
154	13.000000000000000	36.000000000000000	0.049661715756573
155	-21.000000000000000	37.000000000000000	0.036621646045294
156	-18.000000000000000	25.000000000000000	0.039616971261760
157	-27.000000000000000	65.000000000000000	0.058905229158588
158	-50.000000000000000	55.000000000000000	0.061908900965001
159	-3.000000000000000	24.000000000000000	0.040621217214747
160	-40.000000000000000	48.000000000000000	0.051153600276625
161	8.000000000000000	23.000000000000000	0.045083099020574
162	1.000000000000000	35.000000000000000	0.038118129326371
163	5.000000000000000	16.000000000000000	0.049191245823312
164	-3.000000000000000	42.000000000000000	0.033810923393320
165	23.000000000000000	79.000000000000000	0.058927921591020
166	-5.000000000000000	50.000000000000000	0.037259574178354
167	7.000000000000000	32.000000000000000	0.044129758278915
168	6.000000000000000	7.000000000000000	0.059464806225138
169	-17.000000000000000	28.000000000000000	0.036722742692760
170	-2.000000000000000	40.000000000000000	0.034911366102425
171	-1.000000000000000	-1.000000000000000	0.069225366123995
172	2.000000000000000	20.000000000000000	0.044803729466974
173	-21.000000000000000	63.000000000000000	0.055093832459084
174	-12.000000000000000	55.000000000000000	0.044395333444815
175	11.000000000000000	18.000000000000000	0.047866316635162
176	-14.000000000000000	30.000000000000000	0.034901657322756
177	-13.000000000000000	51.000000000000000	0.041417430098399
178	-10.000000000000000	39.000000000000000	0.032555631497220
179	-18.000000000000000	28.000000000000000	0.036722742777654
180	-2.000000000000000	53.000000000000000	0.038601485436628
181	-16.000000000000000	22.000000000000000	0.042681899223244
182	-31.000000000000000	13.000000000000000	0.052573659743930
183	-2.000000000000000	51.000000000000000	0.036814766895638
184	-17.000000000000000	18.000000000000000	0.046976067645700
185	-16.000000000000000	37.000000000000000	0.034314063491717
186	-16.000000000000000	35.000000000000000	0.033234115897462
187	-15.000000000000000	51.000000000000000	0.042239668059133
188	-13.000000000000000	51.000000000000000	0.041417430098399
189	-1.000000000000000	47.000000000000000	0.035996263936883
190	-10.000000000000000	23.000000000000000	0.041643323645749
191	2.000000000000000	47.000000000000000	0.039156479874590
192	-4.000000000000000	39.000000000000000	0.032694149504850
193	-10.000000000000000	39.000000000000000	0.032555631497220
194	-3.000000000000000	69.000000000000000	0.057461337885349
195	-8.000000000000000	54.000000000000000	0.041937016401019
196	15.000000000000000	59.000000000000000	0.051411969348476
197	-13.000000000000000	48.000000000000000	0.039161479601300
198	21.000000000000000	29.000000000000000	0.056420091618753
199	15.000000000000000	19.000000000000000	0.051411932901730
200	-10.000000000000000	39.000000000000000	0.032555631497220
201	-8.000000000000000	63.000000000000000	0.051057272868746
202	-1.000000000000000	19.000000000000000	0.045883843718853
203	-20.000000000000000	26.000000000000000	0.038631737526569
204	-15.000000000000000	43.000000000000000	0.036874485507893
205	11.000000000000000	23.000000000000000	0.047866321917473
206	-14.000000000000000	45.000000000000000	0.037600812799878
207	0.000000000000000	50.000000000000000	0.037077968209657
208	-21.000000000000000	24.000000000000000	0.040621220079859
209	-7.000000000000000	34.000000000000000	0.031531862271389
210	-13.000000000000000	35.000000000000000	0.031836883109750
211	-16.000000000000000	22.000000000000000	0.042681899223244
212	-16.000000000000000	22.000000000000000	0.042681899223244
213	0.000000000000000	51.000000000000000	0.037077968220112
214	-18.000000000000000	23.000000000000000	0.041643292659853
215	-18.000000000000000	43.000000000000000	0.038215733225260
216	-24.000000000000000	32.000000000000000	0.035419273568557
217	-2.000000000000000	35.000000000000000	0.034911360357398
218	1.000000000000000	44.000000000000000	0.038118137875974
219	2.000000000000000	42.000000000000000	0.039156474266069
220	1.000000000000000	44.000000000000000	0.038118137875974
221	17.000000000000000	24.000000000000000	0.053119909167721
222	-13.000000000000000	37.000000000000000	0.032927209883400
223	-5.000000000000000	53.000000000000000	0.039831112727038
224	-33.000000000000000	48.000000000000000	0.047753973656987
225	-9.000000000000000	38.000000000000000	0.031621461855654
226	0.000000000000000	39.000000000000000	0.037077968196883
227	-10.000000000000000	47.000000000000000	0.037159027333037
228	-19.000000000000000	49.000000000000000	0.042415811442595
229	-8.000000000000000	36.000000000000000	0.030042826216422
230	-14.000000000000000	19.000000000000000	0.045883847115857
231	4.000000000000000	30.000000000000000	0.041188633543472
232	-15.000000000000000	20.000000000000000	0.044803717616002
233	0.000000000000000	0.000000000000000	0.067551219547513
234	-15.000000000000000	20.000000000000000	0.044803717616002
235	-12.000000000000000	28.000000000000000	0.036722741395280
236	-7.000000000000000	34.000000000000000	0.031531862271389
237	-6.000000000000000	51.000000000000000	0.038510172747454
238	-5.000000000000000	53.000000000000000	0.039831112727038
239	-17.000000000000000	28.000000000000000	0.036722742692760
240	-22.000000000000000	20.000000000000000	0.044803752206749
241	-2.000000000000000	53.000000000000000	0.038601485436628
242	2.000000000000000	49.000000000000000	0.039156482401801
243	-1.000000000000000	52.000000000000000	0.037271239610261
244	-8.000000000000000	30.000000000000000	0.034901662785557
245	2.000000000000000	42.000000000000000	0.039156474266069
246	-14.000000000000000	18.000000000000000	0.046976065976061
247	-13.000000000000000	37.000000000000000	0.032927209883400
248	1.000000000000000	20.000000000000000	0.044803752533866
249	-5.000000000000000	38.000000000000000	0.031561648808534
250	-3.000000000000000	35.000000000000000	0.033810872402567
251	-7.000000000000000	34.000000000000000	0.031531862271389
252	-8.000000000000000	38.000000000000000	0.031155201909594
253	-19.000000000000000	24.000000000000000	0.040621225241053
254	-11.000000000000000	42.000000000000000	0.034523899551488
255	-19.000000000000000	31.000000000000000	0.034025459197449
256	-13.000000000000000	37.000000000000000	0.032927209883400
257	-2.000000000000000	38.000000000000000	0.034911364136822
258	-11.000000000000000	40.000000000000000	0.033498185103504
259	-8.000000000000000	25.000000000000000	0.039616969470980
260	6.000000000000000	52.000000000000000	0.043163021046857
261	-14.000000000000000	24.000000000000000	0.040621218700402
262	-22.000000000000000	32.000000000000000	0.034473852433886
263	5.000000000000000	46.000000000000000	0.042183001249167
264	-3.000000000000000	37.000000000000000	0.033810917823543
265	-5.000000000000000	48.000000000000000	0.035691621815912
266	-12.000000000000000	34.000000000000000	0.031531862069320
267	-11.000000000000000	38.000000000000000	0.032551366437546
268	-13.000000000000000	9.000000000000000	0.057155925625222
269	-5.000000000000000	23.000000000000000	0.041643277152921
270	4.000000000000000	35.000000000000000	0.041188639003571
271	-9.000000000000000	44.000000000000000	0.034760128775777
272	-6.000000000000000	35.000000000000000	0.030742160053130
273	-13.000000000000000	33.000000000000000	0.032341243069572
274	5.000000000000000	43.000000000000000	0.042182660884898
275	-1.000000000000000	39.000000000000000	0.035996255069142
276	-13.000000000000000	35.000000000000000	0.031836883109750
277	-16.000000000000000	35.000000000000000	0.033234115897462
278	-11.000000000000000	41.000000000000000	0.033999216309273
279	-23.000000000000000	34.000000000000000	0.035972983984195
280	-20.000000000000000	43.000000000000000	0.039107961513258
281	-9.000000000000000	39.000000000000000	0.032093248705948
282	-9.000000000000000	37.000000000000000	0.031066701011590
283	-16.000000000000000	39.000000000000000	0.035314458686742
284	-10.000000000000000	39.000000000000000	0.032555631497220
285	-3.000000000000000	40.000000000000000	0.033810878218380
286	5.000000000000000	42.000000000000000	0.042182659902364
287	-5.000000000000000	31.000000000000000	0.034025451129223
288	4.000000000000000	43.000000000000000	0.041188647577923
289	-3.000000000000000	45.000000000000000	0.033810883936459
290	-8.000000000000000	34.000000000000000	0.031531862217406
291	-9.000000000000000	37.000000000000000	0.031066701011590
292	-8.000000000000000	32.000000000000000	0.033172216826435
293	-14.000000000000000	37.000000000000000	0.033388889837750
294	-11.000000000000000	34.000000000000000	0.031531862047629
295	0.000000000000000	37.000000000000000	0.037077968194643
296	-9.000000000000000	37.000000000000000	0.031066701011590
297	0.000000000000000	46.000000000000000	0.037077966742269
298	-1.000000000000000	32.000000000000000	0.035996246891564
299	-8.000000000000000	36.000000000000000	0.030042826216422
300	-12.000000000000000	33.000000000000000	0.032341242181756
301	10.000000000000000	48.000000000000000	0.046951168249142
302	0.000000000000000	0.000000000000000	0.067551219547513
303	-12.000000000000000	34.000000000000000	0.031531862069320
304	-6.000000000000000	33.000000000000000	0.032341242053716
305	-13.000000000000000	37.000000000000000	0.032927209883400
306	-3.000000000000000	28.000000000000000	0.036722740196128
307	-10.000000000000000	33.000000000000000	0.032341243057666
308	-4.000000000000000	30.000000000000000	0.034901657662357
309	-9.000000000000000	31.000000000000000	0.034025451469458
310	-11.000000000000000	40.000000000000000	0.033498185103504
311	-8.000000000000000	32.000000000000000	0.033172216826435
312	-8.000000000000000	37.000000000000000	0.030597097661531
313	-5.000000000000000	34.000000000000000	0.031561618761276
314	-4.000000000000000	30.000000000000000	0.034901657662357
315	-7.000000000000000	35.000000000000000	0.030742160070382
316	-10.000000000000000	41.000000000000000	0.033541591679782
317	-3.000000000000000	35.000000000000000	0.033810872402567
318	-10.000000000000000	39.000000000000000	0.032555631497220
319	-7.000000000000000	33.000000000000000	0.032341242133617
320	-3.000000000000000	34.000000000000000	0.033810871597906
321	-2.000000000000000	35.000000000000000	0.034911360357398
322	-10.000000000000000	37.000000000000000	0.031533139436095
323	-16.000000000000000	33.000000000000000	0.032341242466922
324	-8.000000000000000	36.000000000000000	0.030042826216422
325	-10.000000000000000	37.000000000000000	0.031533139436095
326	-11.000000000000000	37.000000000000000	0.031997650620604
327	-11.000000000000000	40.000000000000000	0.033498185103504
328	-12.000000000000000	35.000000000000000	0.031368433522446
329	-14.000000000000000	36.000000000000000	0.032844094806642
330	-10.000000000000000	36.000000000000000	0.030978951582063
331	-13.000000000000000	41.000000000000000	0.034911771153343
332	-7.000000000000000	33.000000000000000	0.032341242133617
333	-11.000000000000000	40.000000000000000	0.033498185103504
334	-10.000000000000000	30.000000000000000	0.034901662896516
335	-6.000000000000000	37.000000000000000	0.030413480536644
336	-8.000000000000000	33.000000000000000	0.032341228674842
337	-9.000000000000000	38.000000000000000	0.031621461855654
338	-8.000000000000000	38.000000000000000	0.031155201909594
339	-10.000000000000000	38.000000000000000	0.032087835335432
340	-5.000000000000000	38.000000000000000	0.031561648808534
341	-6.000000000000000	40.000000000000000	0.031184171194862
342	-2.000000000000000	35.000000000000000	0.034911360357398
343	-5.000000000000000	38.000000000000000	0.031561648808534
344	-6.000000000000000	35.000000000000000	0.030742160053130
345	-3.000000000000000	35.000000000000000	0.033810872402567
346	-11.000000000000000	34.000000000000000	0.031531862047629
347	-3.000000000000000	36.000000000000000	0.033810949790335
348	-12.000000000000000	34.000000000000000	0.031531862069320
349	-1.000000000000000	32.000000000000000	0.035996246891564
350	-12.000000000000000	42.000000000000000	0.034977425178074
351	-5.000000000000000	40.000000000000000	0.031561625492940
352	-10.000000000000000	39.000000000000000	0.032555631497220
353	-3.000000000000000	35.000000000000000	0.033810872402567
354	-9.000000000000000	39.000000000000000	0.032093248705948
355	-7.000000000000000	37.000000000000000	0.030128142260122
356	-6.000000000000000	33.000000000000000	0.032341242053716
357	-12.000000000000000	36.000000000000000	0.031914091143001
358	-9.000000000000000	37.000000000000000	0.031066701011590
359	-11.000000000000000	38.000000000000000	0.032551366437546
360	-5.000000000000000	36.000000000000000	0.031561619359540
361	-2.000000000000000	29.000000000000000	0.035800867229460
362	-1.000000000000000	41.000000000000000	0.035996275229261
363	-12.000000000000000	33.000000000000000	0.032341242181756
364	-10.000000000000000	35.000000000000000	0.030742160113487
365	-6.000000000000000	40.000000000000000	0.031184171194862
366	-16.000000000000000	33.000000000000000	0.032341242466922
367	-13.000000000000000	30.000000000000000	0.034901656964799
368	-7.000000000000000	34.000000000000000	0.031531862271389
369	-11.000000000000000	38.000000000000000	0.032551366437546
370	-8.000000000000000	37.000000000000000	0.030597097661531
371	-6.000000000000000	37.000000000000000	0.030413480536644
372	-9.000000000000000	36.000000000000000	0.030512313647216
373	-5.000000000000000	38.000000000000000	0.031561648808534
374	-13.000000000000000	35.000000000000000	0.031836883109750
375	-8.000000000000000	39.000000000000000	0.031628728684995
376	-7.000000000000000	34.000000000000000	0.031531862271389
377	-6.000000000000000	40.000000000000000	0.031184171194862
378	-8.000000000000000	37.000000000000000	0.030597097661531
379	-8.000000000000000	29.000000000000000	0.035800867756048
380	-3.000000000000000	37.000000000000000	0.033810917823543
381	-5.000000000000000	39.000000000000000	0.031561623150242
382	-16.000000000000000	33.000000000000000	0.032341242466922
383	-12.000000000000000	33.000000000000000	0.032341242181756
384	-5.000000000000000	35.000000000000000	0.031561619973004
385	-10.000000000000000	39.000000000000000	0.032555631497220
386	-7.000000000000000	37.000000000000000	0.030128142260122
387	-10.000000000000000	36.000000000000000	0.030978951582063
388	-8.000000000000000	37.000000000000000	0.030597097661531
389	-6.000000000000000	36.000000000000000	0.030413455906885
390	-10.000000000000000	37.000000000000000	0.031533139436095
391	-9.000000000000000	42.000000000000000	0.033611302924140
392	-5.000000000000000	36.000000000000000	0.031561619359540
393	-12.000000000000000	41.000000000000000	0.034454672356097
394	-11.000000000000000	34.000000000000000	0.031531862047629
395	-2.000000000000000	39.000000000000000	0.034911618847069
396	-5.000000000000000	39.000000000000000	0.031561623150242
397	-9.000000000000000	38.000000000000000	0.031621461855654
398	-6.000000000000000	37.000000000000000	0.030413480536644
399	-5.000000000000000	37.000000000000000	0.031561648678842
400	-10.000000000000000	37.000000000000000	0.031533139436095
401	-10.000000000000000	35.000000000000000	0.030742160113487
402	-4.000000000000000	38.000000000000000	0.032694126723558
403	-8.000000000000000	36.000000000000000	0.030042826216422
404	-12.000000000000000	34.000000000000000	0.031531862069320
405	-6.000000000000000	36.000000000000000	0.030413455906885
406	-4.000000000000000	37.000000000000000	0.032694141455581
407	-6.000000000000000	37.000000000000000	0.030413480536644
408	-9.000000000000000	38.000000000000000	0.031621461855654
409	-3.000000000000000	36.000000000000000	0.033810949790335
410	-5.000000000000000	36.000000000000000	0.031561619359540
411	-11.000000000000000	34.000000000000000	0.031531862047629
412	-10.000000000000000	35.000000000000000	0.030742160113487
413	-5.000000000000000	36.000000000000000	0.031561619359540
414	-9.000000000000000	35.000000000000000	0.030742160102475
415	-7.000000000000000	35.000000000000000	0.030742160070382
416	-12.000000000000000	37.000000000000000	0.032463786936979
417	-10.000000000000000	37.000000000000000	0.031533139436095
418	-12.000000000000000	38.000000000000000	0.033013575735729
419	-2.000000000000000	40.000000000000000	0.034911366102425
420	-10.000000000000000	35.000000000000000	0.030742160113487
421	-12.000000000000000	35.000000000000000	0.031368433522446
422	-5.000000000000000	38.000000000000000	0.031561648808534
423	-10.000000000000000	33.000000000000000	0.032341243057666
424	-8.000000000000000	37.000000000000000	0.030597097661531
425	-10.000000000000000	37.000000000000000	0.031533139436095
426	-3.000000000000000	38.000000000000000	0.033810917844754
427	-7.000000000000000	35.000000000000000	0.030742160070382
428	-8.000000000000000	39.000000000000000	0.031628728684995
429	-10.000000000000000	34.000000000000000	0.031531862073539
430	-3.000000000000000	38.000000000000000	0.033810917844754
431	-6.000000000000000	35.000000000000000	0.030742160053130
432	-12.000000000000000	35.000000000000000	0.031368433522446
433	-6.000000000000000	36.000000000000000	0.030413455906885
434	-13.000000000000000	34.000000000000000	0.031531862495236
435	-7.000000000000000	37.000000000000000	0.030128142260122
436	-5.000000000000000	39.000000000000000	0.031561623150242
437	-7.000000000000000	37.000000000000000	0.030128142260122
438	-4.000000000000000	38.000000000000000	0.032694126723558
439	-7.000000000000000	36.000000000000000	0.029969703298614
440	-5.000000000000000	37.000000000000000	0.031561648678842
441	-10.000000000000000	35.000000000000000	0.030742160113487
442	-7.000000000000000	36.000000000000000	0.029969703298614
443	-8.000000000000000	34.000000000000000	0.031531862217406
444	-7.000000000000000	36.000000000000000	0.029969703298614
445	-7.000000000000000	37.000000000000000	0.030128142260122
446	-4.000000000000000	36.000000000000000	0.032694149314103
447	-10.000000000000000	33.000000000000000	0.032341243057666
448	-6.000000000000000	37.000000000000000	0.030413480536644
449	-13.000000000000000	34.000000000000000	0.031531862495236
450	-7.000000000000000	35.000000000000000	0.030742160070382
451	-3.000000000000000	37.000000000000000	0.033810917823543
452	-3.000000000000000	39.000000000000000	0.033810952646811
453	-4.000000000000000	38.000000000000000	0.032694126723558
454	-8.000000000000000	37.000000000000000	0.030597097661531
455	-2.000000000000000	37.000000000000000	0.034911362951829
456	-9.000000000000000	33.000000000000000	0.032341229031482
457	-3.000000000000000	39.000000000000000	0.033810952646811
458	-8.000000000000000	35.000000000000000	0.030742160085856
459	-8.000000000000000	35.000000000000000	0.030742160085856
460	-6.000000000000000	37.000000000000000	0.030413480536644
461	-10.000000000000000	36.000000000000000	0.030978951582063
462	-9.000000000000000	35.000000000000000	0.030742160102475
463	-4.000000000000000	39.000000000000000	0.032694149504850
464	-8.000000000000000	36.000000000000000	0.030042826216422
465	-7.000000000000000	38.000000000000000	0.030687614982904
466	-7.000000000000000	39.000000000000000	0.031160962354318
467	-9.000000000000000	36.000000000000000	0.030512313647216
468	-9.000000000000000	33.000000000000000	0.032341229031482
469	-6.000000000000000	36.000000000000000	0.030413455906885
470	-7.000000000000000	34.000000000000000	0.031531862271389
471	-7.000000000000000	33.000000000000000	0.032341242133617
472	-10.000000000000000	35.000000000000000	0.030742160113487
473	-9.000000000000000	34.000000000000000	0.031531862239804
474	-9.000000000000000	33.000000000000000	0.032341229031482
475	-5.000000000000000	38.000000000000000	0.031561648808534
476	-7.000000000000000	33.000000000000000	0.032341242133617
477	-8.000000000000000	35.000000000000000	0.030742160085856
478	-2.000000000000000	38.000000000000000	0.034911364136822
479	-4.000000000000000	38.000000000000000	0.032694126723558
480	-11.000000000000000	33.000000000000000	0.032341242260675
481	-11.000000000000000	34.000000000000000	0.031531862047629
482	-9.000000000000000	33.000000000000000	0.032341229031482
483	-5.000000000000000	34.000000000000000	0.031561618761276
484	-5.000000000000000	38.000000000000000	0.031561648808534
485	-6.000000000000000	39.000000000000000	0.030693120330469
486	-8.000000000000000	35.000000000000000	0.030742160085856
487	-6.000000000000000	38.000000000000000	0.030413481790229
488	-11.000000000000000	37.000000000000000	0.031997650620604
489	-6.000000000000000	38.000000000000000	0.030413481790229
490	-13.000000000000000	33.000000000000000	0.032341243069572
491	-6.000000000000000	37.000000000000000	0.030413480536644
492	-12.000000000000000	33.000000000000000	0.032341242181756
493	-8.000000000000000	35.000000000000000	0.030742160085856
494	-6.000000000000000	36.000000000000000	0.030413455906885
495	-7.000000000000000	37.000000000000000	0.030128142260122
496	-7.000000000000000	37.000000000000000	0.030128142260122
497	-6.000000000000000	36.000000000000000	0.030413455906885
498	-8.000000000000000	37.000000000000000	0.030597097661531
499	-6.000000000000000	38.000000000000000	0.030413481790229
500	-5.000000000000000	38.000000000000000	0.031561648808534
501	-9.000000000000000	35.000000000000000	0.030742160102475
502	-2.000000000000000	39.000000000000000	0.034911618847069
503	-6.000000000000000	38.000000000000000	0.030413481790229
504	-6.000000000000000	37.000000000000000	0.030413480536644
505	-6.000000000000000	37.000000000000000	0.030413480536644
506	-7.000000000000000	37.000000000000000	0.030128142260122
507	-7.000000000000000	37.000000000000000	0.030128142260122
508	-6.000000000000000	39.000000000000000	0.030693120330469
509	-5.000000000000000	39.000000000000000	0.031561623150242
510	-8.000000000000000	36.000000000000000	0.030042826216422
511	-9.000000000000000	35.000000000000000	0.030742160102475
512	-8.000000000000000	36.000000000000000	0.030042826216422
513	-7.000000000000000	36.000000000000000	0.029969703298614
514	-6.000000000000000	37.000000000000000	0.030413480536644
515	-6.000000000000000	37.000000000000000	0.030413480536644
516	-7.000000000000000	35.000000000000000	0.030742160070382
517	-9.000000000000000	35.000000000000000	0.030742160102475
518	-5.000000000000000	37.000000000000000	0.031561648678842
519	-6.000000000000000	36.000000000000000	0.030413455906885
