
Analise  de Dados com Kruskal-Wallis para amostras nao parametricas
    algo  ab       tmin nfo     time
77  DE33  31 0.06403614  45 15.72676
78  DE33  27 0.06103419  45 15.94843
79  DE33  12 0.05374993  45 16.25129
80  DE33  13 0.05262561  45 15.71562
81  DE33  52 0.07895378  45 16.66663
82  DE33  21 0.05634866  45 18.65901
83  DE33  14 0.05151055  45 20.05886
84  DE33  16 0.05222654  45 16.58292
85  DE33  14 0.05151055  45 15.34322
86  DE33  26 0.06026992  45 15.22620
87  DE33  19 0.05472679  45 16.70790
88  DE33  16 0.05222654  45 14.71701
89  DE33  21 0.05634866  45 18.67653
90  DE33  14 0.05151055  45 14.51823
91  DE43  15 0.05137355  45 17.43702
92  DE43  14 0.05151055  45 15.35717
93  DE43  52 0.07895378  45 15.76625
94  DE43  14 0.05151055  45 16.54144
95  DE43  15 0.05137355  45 15.95054
96  DE43  17 0.05306956  45 15.91311
97  DE43  15 0.05137355  45 14.74493
98  DE43  15 0.05137355  45 16.20901
99  DE43  15 0.05137355  45 16.42026
100 DE43  13 0.05262561  45 15.62609
101 DE43  14 0.05151055  45 14.87753
102 DE43  17 0.05306956  45 15.97794
103 DE43   2 0.06523808  45 16.07025
104 DE43  15 0.05137355  45 14.88902
105 DE43  14 0.05151055  45 15.80040
106 DE43  14 0.05151055  45 14.99537
107 DE43  15 0.05137355  45 17.38606
108 DE43  14 0.05151055  45 15.23623
109 DE43  15 0.05137355  45 15.13221
110 DE43  52 0.07895378  45 14.66887
111 DE43  15 0.05137355  45 15.66868
112 DE43  15 0.05137355  45 15.23224
113 DE43  14 0.05151055  45 18.63652
114 DE43  13 0.05262561  45 18.30740
115 DE43  15 0.05137355  45 15.08583
116 DE43  15 0.05137355  45 15.29051
117 DE43  52 0.07895378  45 16.66876
118 DE43  17 0.05306956  45 15.21244
119 DE43  16 0.05222654  45 15.52198
120 DE43  15 0.05137355  45 15.63603
121 DE14  15 0.05137355  45 17.02769
122 DE14  15 0.05137355  45 18.10529
123 DE14  15 0.05137355  45 14.92798
124 DE14  14 0.05151055  45 15.29280
125 DE14  15 0.05137355  45 15.24154
126 DE14  22 0.05714748  45 16.05000
127 DE14  20 0.05554198  45 15.05334
128 DE14  16 0.05222654  45 16.17474
129 DE14  14 0.05151055  45 14.86348
130 DE14  14 0.05151055  45 15.06805
131 DE14  12 0.05374993  45 15.19813
132 DE14  16 0.05222654  45 15.63474
133 DE14  14 0.05151055  45 14.69349
134 DE14  16 0.05222654  45 15.01892
135 DE14  13 0.05262561  45 14.86969
136 DE14  17 0.05306956  45 14.79030
137 DE14  14 0.05151055  45 15.59086
138 DE14  13 0.05262561  45 15.09796
139 DE14  16 0.05222654  45 14.95966
140 DE14  14 0.05151055  45 14.79210
141 DE14  17 0.05306956  45 15.10089
142 DE14  15 0.05137355  45 15.52114
143 DE14  13 0.05262561  45 20.69869
144 DE14  15 0.05137355  45 15.72009
145 DE14  13 0.05262561  45 16.06718
146 DE14  12 0.05374993  45 14.85898
147 DE14  14 0.05151055  45 16.51270
148 DE14  16 0.05222654  45 15.06169
149 DE14  15 0.05137355  45 15.01075
150 DE14  15 0.05137355  45 15.85027
151 DE24   7 0.05946044  45 18.13911
152 DE24  15 0.05137355  45 16.95233
153 DE24  15 0.05137355  45 16.75336
154 DE24  10 0.05601938  45 15.15119
155 DE24  15 0.05137355  45 15.75632
156 DE24  15 0.05137355  45 15.75249
157 DE24  16 0.05222654  45 15.04266
158 DE24  14 0.05151055  45 15.97657
159 DE24  14 0.05151055  45 16.11358
160 DE24  10 0.05601938  45 14.82817
161 DE24  15 0.05137355  45 14.82042
162 DE24  15 0.05137355  45 18.37307
163 DE24  16 0.05222654  45 15.05952
164 DE24  13 0.05262561  45 15.08217
165 DE24  14 0.05151055  45 15.04916
166 DE24  15 0.05137355  45 17.94805
167 DE24  15 0.05137355  45 15.81134
168 DE24  17 0.05306956  45 15.27366
169 DE24  14 0.05151055  45 14.66037
170 DE24  15 0.05137355  45 14.89122
171 DE24  15 0.05137355  45 14.81658
172 DE24  15 0.05137355  45 16.66588
173 DE24  15 0.05137355  45 19.52950
174 DE24  13 0.05262561  45 15.99880
175 DE24  16 0.05222654  45 16.16089
176 DE24  15 0.05137355  45 15.10089
177 DE24  17 0.05306956  45 15.20780
178 DE24  16 0.05222654  45 15.13618
179 DE24  12 0.05374993  45 17.24243
180 DE24  21 0.05634866  45 15.92755
181 DE34  15 0.05137355  45 17.39636
182 DE34  26 0.06026992  45 16.85051
183 DE34  13 0.05262561  45 16.64545
184 DE34  15 0.05137355  45 16.37310
185 DE34  15 0.05137355  45 15.18127
186 DE34  15 0.05137355  45 15.10823
187 DE34  16 0.05222654  45 14.90078
188 DE34  13 0.05262561  45 15.71789
189 DE34  15 0.05137355  45 15.39954
190 DE34 -39 0.12404339  45 14.89846
191 DE34  12 0.05374993  45 15.06667
192 DE34  15 0.05137355  45 17.44355
193 DE34  15 0.05137355  45 15.06173
194 DE34  14 0.05151055  45 15.07744
195 DE34  13 0.05262561  45 14.95776
196 DE34  14 0.05151055  45 17.92501
197 DE34  15 0.05137355  45 15.12670
198 DE34  18 0.05390268  45 15.80962
199 DE34  15 0.05137355  45 15.07276
200 DE34  15 0.05137355  45 15.45204
 [ reached 'max' / getOption("max.print") -- omitted 40 rows ]
     algo                 ab           tmin              nfo          time      
 Length:240         Min.   :-39   Min.   :0.05137   Min.   :45   Min.   :14.10  
 Class :character   1st Qu.: 14   1st Qu.:0.05137   1st Qu.:45   1st Qu.:15.13  
 Mode  :character   Median : 15   Median :0.05223   Median :45   Median :15.64  
                    Mean   : 16   Mean   :0.05463   Mean   :45   Mean   :16.14  
                    3rd Qu.: 16   3rd Qu.:0.05375   3rd Qu.:45   3rd Qu.:16.58  
                    Max.   : 52   Max.   :0.12404   Max.   :45   Max.   :22.03  

	Shapiro-Wilk normality test

data:  data[[vardata]]
W = 0.39227, p-value < 2.2e-16

Warning message:
In leveneTest.default(y = y, group = group, ...) : group coerced to factor.
Levene's Test for Homogeneity of Variance (center = median)
       Df F value Pr(>F)
group   7  1.6577 0.1204
      232               

	Kruskal-Wallis rank sum test

data:  tmin by algo
Kruskal-Wallis chi-squared = 30.968, df = 7, p-value = 6.301e-05

Warning message:
algo was coerced to a factor. 
Dunn (1964) Kruskal-Wallis multiple comparison
  p-values adjusted with the Benjamini-Hochberg method.

    Comparison            Z      P.unadj       P.adj
1  DE13 - DE14  1.302906332 0.1926067419 0.337061798
2  DE13 - DE23 -1.113254755 0.2655990322 0.437457230
3  DE14 - DE23 -2.416161087 0.0156851204 0.043918337
4  DE13 - DE24  1.832034231 0.0669463208 0.144192076
5  DE14 - DE24  0.529127899 0.5967167290 0.795622305
6  DE23 - DE24  2.945288986 0.0032265315 0.011292860
7  DE13 - DE33 -1.780828305 0.0749405038 0.139888940
8  DE14 - DE33 -3.083734637 0.0020441984 0.011447511
9  DE23 - DE33 -0.667573550 0.5044058461 0.784631316
10 DE24 - DE33 -3.612862536 0.0003028353 0.002826462
11 DE13 - DE34  1.868068031 0.0617525890 0.157188408
12 DE14 - DE34  0.565161699 0.5719637857 0.842894000
13 DE23 - DE34  2.981322786 0.0028700610 0.013393618
14 DE24 - DE34  0.036033800 0.9712554083 1.000000000
15 DE33 - DE34  3.648896336 0.0002633693 0.007374342
16 DE13 - DE43  1.824448168 0.0680843456 0.136168691
17 DE14 - DE43  0.521541836 0.6019893696 0.766168289
18 DE23 - DE43  2.937702923 0.0033065370 0.010287004
19 DE24 - DE43 -0.007586063 0.9939472555 1.000000000
20 DE33 - DE43  3.605276473 0.0003118208 0.002182745
21 DE34 - DE43 -0.043619863 0.9652074187 1.000000000
22 DE13 - DE44  1.832034231 0.0669463208 0.156208082
23 DE14 - DE44  0.529127899 0.5967167290 0.835403421
24 DE23 - DE44  2.945288986 0.0032265315 0.012906126
25 DE24 - DE44  0.000000000 1.0000000000 1.000000000
26 DE33 - DE44  3.612862536 0.0003028353 0.004239694
27 DE34 - DE44 -0.036033800 0.9712554083 1.000000000
28 DE43 - DE44  0.007586063 0.9939472555 1.000000000
  Group Letter MonoLetter
1  DE13     ab         ab
2  DE14     ab         ab
3  DE23     ab         ab
4  DE24      a         a 
5  DE33      b          b
6  DE34      a         a 
7  DE43      a         a 
8  DE44      a         a 
