
Analise  de Dados com Kruskal-Wallis para amostras nao parametricas
    algo   a  b       tmin  nfo      time
                    Max.   : -3.000   Max.   :39.00   Max.   :0.03490   Max.   :1010.0  
      time       
 Min.   : 387.5  
 1st Qu.: 810.2  
 Median : 935.6  
 Mean   : 886.1  
 3rd Qu.: 991.6  
 Max.   :1079.2  

	Shapiro-Wilk normality test

data:  data[[vardata]]
W = 0.40754, p-value < 2.2e-16

Error in shapiro.test(dtdeb1[[vardata]]) : all 'x' values are identical
Error in shapiro.test(dtded1[[vardata]]) : all 'x' values are identical

	Shapiro-Wilk normality test

data:  dtdeb2[[vardata]]
W = 0.3505, p-value = 1.926e-10


	Shapiro-Wilk normality test

data:  dtded2[[vardata]]
W = 0.57114, p-value = 3.302e-08


	Shapiro-Wilk normality test

data:  dtdea3[[vardata]]
W = 0.56122, p-value = 2.534e-08


	Shapiro-Wilk normality test

data:  dtdec3[[vardata]]
W = 0.88204, p-value = 0.003141


	Shapiro-Wilk normality test

data:  dtdea4[[vardata]]
W = 0.17962, p-value = 7.766e-12

Error in shapiro.test(dtdec4[[vardata]]) : all 'x' values are identical
Warning message:
In leveneTest.default(y = y, group = group, ...) : group coerced to factor.
Levene's Test for Homogeneity of Variance (center = median)
       Df F value    Pr(>F)    
group  15  5.8983 2.888e-11 ***
      464                      
---
Signif. codes:  0 ‘***’ 0.001 ‘**’ 0.01 ‘*’ 0.05 ‘.’ 0.1 ‘ ’ 1

	Kruskal-Wallis rank sum test

data:  b by algo
Kruskal-Wallis chi-squared = 12.911, df = 15, p-value = 0.6092

Warning message:
algo was coerced to a factor. 
Dunn (1964) Kruskal-Wallis multiple comparison
  p-values adjusted with the Benjamini-Hochberg method.

     Comparison           Z    P.unadj     P.adj
1   ED11 - ED12  0.37407849 0.70834592 1.0000000
2   ED11 - ED13  0.37407849 0.70834592 1.0000000
3   ED12 - ED13  0.00000000 1.00000000 1.0000000
4   ED11 - ED14  0.37407849 0.70834592 1.0000000
5   ED12 - ED14  0.00000000 1.00000000 1.0000000
6   ED13 - ED14  0.00000000 1.00000000 1.0000000
7   ED11 - ED21  0.70557215 0.48045425 0.9771951
8   ED12 - ED21  0.33149366 0.74027163 0.9158000
9   ED13 - ED21  0.33149366 0.74027163 0.9253395
10  ED14 - ED21  0.33149366 0.74027163 0.9350800
11  ED11 - ED22 -0.77738186 0.43693351 1.0000000
12  ED12 - ED22 -1.15146035 0.24954290 1.0000000
13  ED13 - ED22 -1.15146035 0.24954290 1.0000000
14  ED14 - ED22 -1.15146035 0.24954290 1.0000000
15  ED21 - ED22 -1.48295402 0.13808663 1.0000000
16  ED11 - ED23  0.73646703 0.46144653 1.0000000
17  ED12 - ED23  0.36238854 0.71706170 0.9455759
18  ED13 - ED23  0.36238854 0.71706170 0.9560823
19  ED14 - ED23  0.36238854 0.71706170 0.9668248
20  ED21 - ED23  0.03089488 0.97535338 1.0000000
21  ED22 - ED23  1.51384889 0.13006417 1.0000000
22  ED11 - ED24 -0.37240850 0.70958873 1.0000000
23  ED12 - ED24 -0.74648699 0.45537329 1.0000000
24  ED13 - ED24 -0.74648699 0.45537329 1.0000000
25  ED14 - ED24 -0.74648699 0.45537329 1.0000000
26  ED21 - ED24 -1.07798065 0.28104239 1.0000000
27  ED22 - ED24  0.40497337 0.68549709 1.0000000
28  ED23 - ED24 -1.10887553 0.26748388 1.0000000
29  ED11 - ED31 -0.05427478 0.95671624 1.0000000
30  ED12 - ED31 -0.42835327 0.66839394 1.0000000
31  ED13 - ED31 -0.42835327 0.66839394 1.0000000
32  ED14 - ED31 -0.42835327 0.66839394 1.0000000
33  ED21 - ED31 -0.75984693 0.44734608 1.0000000
34  ED22 - ED31  0.72310708 0.46961410 0.9886613
35  ED23 - ED31 -0.79074181 0.42909467 1.0000000
36  ED24 - ED31  0.31813372 0.75038351 0.9095558
37  ED11 - ED32  0.37407849 0.70834592 1.0000000
38  ED12 - ED32  0.00000000 1.00000000 1.0000000
39  ED13 - ED32  0.00000000 1.00000000 1.0000000
40  ED14 - ED32  0.00000000 1.00000000 1.0000000
41  ED21 - ED32 -0.33149366 0.74027163 0.9450276
42  ED22 - ED32  1.15146035 0.24954290 1.0000000
43  ED23 - ED32 -0.36238854 0.71706170 0.9778114
44  ED24 - ED32  0.74648699 0.45537329 1.0000000
45  ED31 - ED32  0.42835327 0.66839394 1.0000000
46  ED11 - ED33 -1.76017290 0.07837850 0.9405420
47  ED12 - ED33 -2.13425139 0.03282221 0.4923331
48  ED13 - ED33 -2.13425139 0.03282221 0.5626664
49  ED14 - ED33 -2.13425139 0.03282221 0.6564442
50  ED21 - ED33 -2.46574505 0.01367286 0.8203717
51  ED22 - ED33 -0.98279103 0.32571030 1.0000000
52  ED23 - ED33 -2.49663992 0.01253762 1.0000000
53  ED24 - ED33 -1.38776440 0.16520880 1.0000000
54  ED31 - ED33 -1.70589812 0.08802705 0.9602951
55  ED32 - ED33 -2.13425139 0.03282221 0.7877330
56  ED11 - ED34  0.37407849 0.70834592 1.0000000
57  ED12 - ED34  0.00000000 1.00000000 1.0000000
58  ED13 - ED34  0.00000000 1.00000000 1.0000000
59  ED14 - ED34  0.00000000 1.00000000 1.0000000
60  ED21 - ED34 -0.33149366 0.74027163 0.9551892
61  ED22 - ED34  1.15146035 0.24954290 1.0000000
62  ED23 - ED34 -0.36238854 0.71706170 0.9890506
63  ED24 - ED34  0.74648699 0.45537329 1.0000000
64  ED31 - ED34  0.42835327 0.66839394 1.0000000
65  ED32 - ED34  0.00000000 1.00000000 1.0000000
66  ED33 - ED34  2.13425139 0.03282221 0.9846662
67  ED11 - ED41  0.00000000 1.00000000 1.0000000
68  ED12 - ED41 -0.37407849 0.70834592 1.0000000
69  ED13 - ED41 -0.37407849 0.70834592 1.0000000
70  ED14 - ED41 -0.37407849 0.70834592 1.0000000
71  ED21 - ED41 -0.70557215 0.48045425 0.9940433
72  ED22 - ED41  0.77738186 0.43693351 1.0000000
73  ED23 - ED41 -0.73646703 0.46144653 1.0000000
74  ED24 - ED41  0.37240850 0.70958873 1.0000000
75  ED31 - ED41  0.05427478 0.95671624 1.0000000
76  ED32 - ED41 -0.37407849 0.70834592 1.0000000
77  ED33 - ED41  1.76017290 0.07837850 1.0000000
78  ED34 - ED41 -0.37407849 0.70834592 1.0000000
79  ED11 - ED42 -0.77738186 0.43693351 1.0000000
80  ED12 - ED42 -1.15146035 0.24954290 1.0000000
81  ED13 - ED42 -1.15146035 0.24954290 1.0000000
82  ED14 - ED42 -1.15146035 0.24954290 1.0000000
83  ED21 - ED42 -1.48295402 0.13808663 1.0000000
84  ED22 - ED42  0.00000000 1.00000000 1.0000000
85  ED23 - ED42 -1.51384889 0.13006417 1.0000000
86  ED24 - ED42 -0.40497337 0.68549709 1.0000000
87  ED31 - ED42 -0.72310708 0.46961410 1.0000000
88  ED32 - ED42 -1.15146035 0.24954290 1.0000000
89  ED33 - ED42  0.98279103 0.32571030 1.0000000
90  ED34 - ED42 -1.15146035 0.24954290 1.0000000
91  ED41 - ED42 -0.77738186 0.43693351 1.0000000
92  ED11 - ED43  0.37407849 0.70834592 1.0000000
93  ED12 - ED43  0.00000000 1.00000000 1.0000000
94  ED13 - ED43  0.00000000 1.00000000 1.0000000
95  ED14 - ED43  0.00000000 1.00000000 1.0000000
96  ED21 - ED43 -0.33149366 0.74027163 0.9655717
97  ED22 - ED43  1.15146035 0.24954290 1.0000000
98  ED23 - ED43 -0.36238854 0.71706170 1.0000000
99  ED24 - ED43  0.74648699 0.45537329 1.0000000
100 ED31 - ED43  0.42835327 0.66839394 1.0000000
101 ED32 - ED43  0.00000000 1.00000000 1.0000000
102 ED33 - ED43  2.13425139 0.03282221 1.0000000
103 ED34 - ED43  0.00000000 1.00000000 1.0000000
104 ED41 - ED43  0.37407849 0.70834592 1.0000000
105 ED42 - ED43  1.15146035 0.24954290 1.0000000
106 ED11 - ED44 -0.37240850 0.70958873 1.0000000
107 ED12 - ED44 -0.74648699 0.45537329 1.0000000
108 ED13 - ED44 -0.74648699 0.45537329 1.0000000
109 ED14 - ED44 -0.74648699 0.45537329 1.0000000
110 ED21 - ED44 -1.07798065 0.28104239 1.0000000
111 ED22 - ED44  0.40497337 0.68549709 1.0000000
112 ED23 - ED44 -1.10887553 0.26748388 1.0000000
113 ED24 - ED44  0.00000000 1.00000000 1.0000000
114 ED31 - ED44 -0.31813372 0.75038351 0.9188370
115 ED32 - ED44 -0.74648699 0.45537329 1.0000000
116 ED33 - ED44  1.38776440 0.16520880 1.0000000
117 ED34 - ED44 -0.74648699 0.45537329 1.0000000
118 ED41 - ED44 -0.37240850 0.70958873 1.0000000
119 ED42 - ED44  0.40497337 0.68549709 1.0000000
120 ED43 - ED44 -0.74648699 0.45537329 1.0000000
Error : No significant differences.
