
Analise  de Dados com Kruskal-Wallis para amostras nao parametricas
    algo   a  b       tmin  nfo      time
32  DE14 - DE31 -3.18091729 1.468095e-03 3.387912e-03
33  DE21 - DE31  0.38777743 6.981808e-01 8.637288e-01
34  DE22 - DE31 -2.53229449 1.133188e-02 2.092039e-02
35  DE23 - DE31  0.82759700 4.078988e-01 6.614575e-01
36  DE24 - DE31  0.15549177 8.764336e-01 9.390360e-01
37  DE11 - DE32  0.55342376 5.799733e-01 7.999631e-01
38  DE12 - DE32  0.00000000 1.000000e+00 1.000000e+00
39  DE13 - DE32  0.52169074 6.018857e-01 7.850683e-01
40  DE14 - DE32  0.52169074 6.018857e-01 7.936954e-01
41  DE21 - DE32  4.09038546 4.306569e-05 2.719938e-04
42  DE22 - DE32  1.17031354 2.418748e-01 4.146425e-01
43  DE23 - DE32  4.53020503 5.892647e-06 5.892647e-05
44  DE24 - DE32  3.85809980 1.142720e-04 4.728496e-04
45  DE31 - DE32  3.70260803 2.133944e-04 7.531569e-04
46  DE11 - DE33 -7.60005677 2.960009e-14 5.074301e-13
47  DE12 - DE33 -8.15348053 3.535972e-16 1.414389e-14
48  DE13 - DE33 -7.63178979 2.315167e-14 4.630335e-13
49  DE14 - DE33 -7.63178979 2.315167e-14 5.556402e-13
50  DE21 - DE33 -4.06309507 4.842629e-05 2.767217e-04
51  DE22 - DE33 -6.98316699 2.885990e-12 3.463188e-11
52  DE23 - DE33 -3.62327550 2.908957e-04 9.696523e-04
53  DE24 - DE33 -4.29538073 1.743938e-05 1.307953e-04
54  DE31 - DE33 -4.45087250 8.552211e-06 7.330467e-05
55  DE32 - DE33 -8.15348053 3.535972e-16 2.121583e-14
56  DE11 - DE34  0.55342376 5.799733e-01 8.092650e-01
57  DE12 - DE34  0.00000000 1.000000e+00 1.000000e+00
58  DE13 - DE34  0.52169074 6.018857e-01 8.025142e-01
59  DE14 - DE34  0.52169074 6.018857e-01 8.115312e-01
60  DE21 - DE34  4.09038546 4.306569e-05 2.871046e-04
61  DE22 - DE34  1.17031354 2.418748e-01 4.206518e-01
62  DE23 - DE34  4.53020503 5.892647e-06 6.428342e-05
63  DE24 - DE34  3.85809980 1.142720e-04 4.897371e-04
64  DE31 - DE34  3.70260803 2.133944e-04 7.759798e-04
65  DE32 - DE34  0.00000000 1.000000e+00 1.000000e+00
66  DE33 - DE34  8.15348053 3.535972e-16 4.243166e-14
67  DE11 - DE41  0.26084537 7.942118e-01 9.076706e-01
68  DE12 - DE41 -0.29257839 7.698444e-01 9.056993e-01
69  DE13 - DE41  0.22911236 8.187816e-01 8.932163e-01
70  DE14 - DE41  0.22911236 8.187816e-01 9.014109e-01
71  DE21 - DE41  3.79780708 1.459819e-04 5.650911e-04
72  DE22 - DE41  0.87773516 3.800875e-01 6.248013e-01
73  DE23 - DE41  4.23762664 2.258950e-05 1.594553e-04
74  DE24 - DE41  3.56552142 3.631335e-04 1.089401e-03
75  DE31 - DE41  3.41002965 6.495582e-04 1.855881e-03
76  DE32 - DE41 -0.29257839 7.698444e-01 9.146667e-01
77  DE33 - DE41  7.86090214 3.813766e-15 1.144130e-13
78  DE34 - DE41 -0.29257839 7.698444e-01 9.238133e-01
79  DE11 - DE42 -0.61688979 5.373074e-01 7.675820e-01
80  DE12 - DE42 -1.17031354 2.418748e-01 4.268379e-01
81  DE13 - DE42 -0.64862280 5.165822e-01 7.653070e-01
82  DE14 - DE42 -0.64862280 5.165822e-01 7.748733e-01
83  DE21 - DE42  2.92007192 3.499506e-03 7.367381e-03
84  DE22 - DE42  0.00000000 1.000000e+00 1.000000e+00
85  DE23 - DE42  3.35989149 7.797309e-04 2.175993e-03
86  DE24 - DE42  2.68778626 7.192742e-03 1.392144e-02
87  DE31 - DE42  2.53229449 1.133188e-02 2.124727e-02
88  DE32 - DE42 -1.17031354 2.418748e-01 4.332086e-01
89  DE33 - DE42  6.98316699 2.885990e-12 3.847987e-11
90  DE34 - DE42 -1.17031354 2.418748e-01 4.397724e-01
91  DE41 - DE42 -0.87773516 3.800875e-01 6.334791e-01
92  DE11 - DE43 -0.22911236 8.187816e-01 9.097573e-01
93  DE12 - DE43 -0.78253612 4.338996e-01 6.762071e-01
94  DE13 - DE43 -0.26084537 7.942118e-01 9.163982e-01
95  DE14 - DE43 -0.26084537 7.942118e-01 9.252952e-01
96  DE21 - DE43  3.30784934 9.401537e-04 2.302417e-03
97  DE22 - DE43  0.38777743 6.981808e-01 8.462797e-01
98  DE23 - DE43  3.74766891 1.784856e-04 6.693211e-04
99  DE24 - DE43  3.07556368 2.101051e-03 4.502251e-03
100 DE31 - DE43  2.92007192 3.499506e-03 7.117640e-03
101 DE32 - DE43 -0.78253612 4.338996e-01 6.851046e-01
102 DE33 - DE43  7.37094441 1.694235e-13 2.541352e-12
103 DE34 - DE43 -0.78253612 4.338996e-01 6.942393e-01
104 DE41 - DE43 -0.48995773 6.241638e-01 7.884174e-01
105 DE42 - DE43  0.38777743 6.981808e-01 8.549152e-01
106 DE11 - DE44 -3.30467604 9.508624e-04 2.282070e-03
107 DE12 - DE44 -3.85809980 1.142720e-04 5.078755e-04
108 DE13 - DE44 -3.33640906 8.486819e-04 2.213953e-03
109 DE14 - DE44 -3.33640906 8.486819e-04 2.263152e-03
110 DE21 - DE44  0.23228566 8.163161e-01 9.241315e-01
111 DE22 - DE44 -2.68778626 7.192742e-03 1.414966e-02
112 DE23 - DE44  0.67210523 5.015167e-01 7.715642e-01
113 DE24 - DE44  0.00000000 1.000000e+00 1.000000e+00
114 DE31 - DE44 -0.15549177 8.764336e-01 9.474958e-01
115 DE32 - DE44 -3.85809980 1.142720e-04 5.274092e-04
116 DE33 - DE44  4.29538073 1.743938e-05 1.395150e-04
117 DE34 - DE44 -3.85809980 1.142720e-04 5.485055e-04
118 DE41 - DE44 -3.56552142 3.631335e-04 1.117334e-03
119 DE42 - DE44 -2.68778626 7.192742e-03 1.438548e-02
120 DE43 - DE44 -3.07556368 2.101051e-03 4.584110e-03
   Group Letter MonoLetter
1   DE11      a        a  
2   DE12      a        a  
3   DE13      a        a  
4   DE14      a        a  
5   DE21      b         b 
6   DE22      a        a  
7   DE23      b         b 
8   DE24      b         b 
9   DE31      b         b 
10  DE32      a        a  
11  DE33      c          c
12  DE34      a        a  
13  DE41      a        a  
14  DE42      a        a  
15  DE43      a        a  
16  DE44      b         b 
