
Analise  de Dados com Kruskal-Wallis para amostras nao parametricas
    algo  a  b       tmin  nfo      time
61  ED12 -7 36 0.02996970 1456 1718.7506
62  ED12 -7 36 0.02996970 1462 1689.0688
63  ED12 -7 36 0.02996970 1449 1651.0557
64  ED12 -7 36 0.02996970 1445 1653.3182
65  ED12 -7 36 0.02996970 1428 1620.7678
66  ED12 -7 36 0.02996970 1443 1659.1876
67  ED12 -7 36 0.02996970 1433 1646.2147
68  ED12 -7 36 0.02996970 1469 1655.7152
69  ED12 -7 36 0.02996970 1467 1684.2927
70  ED12 -7 36 0.02996970 1467 1685.1687
71  ED12 -7 36 0.02996970 1473 1696.6289
72  ED12 -7 36 0.02996970 1408 1613.9772
73  ED12 -7 36 0.02996970 1457 1735.1326
74  ED12 -7 36 0.02996970 1415 1694.9537
75  ED12 -7 36 0.02996970 1467 1790.1048
76  ED12 -7 36 0.02996970 1442 1743.0645
77  ED12 -7 36 0.02996970 1447 1784.2748
78  ED12 -7 36 0.02996970 1412 1709.8441
79  ED12 -7 36 0.02996970 1420 1695.8394
80  ED12 -7 36 0.02996970 1415 1471.4601
81  ED12 -7 36 0.02996970 1470 1425.1824
82  ED12 -7 36 0.02996970 1444 1420.5204
83  ED12 -7 36 0.02996970 1469 1459.6110
84  ED12 -7 36 0.02996970 1450 1432.9973
85  ED12 -7 36 0.02996970 1493 1388.2791
86  ED12 -7 36 0.02996970 1389 1193.8562
87  ED12 -7 36 0.02996970 1430 1238.4127
88  ED12 -7 36 0.02996970 1434 1249.7435
89  ED12 -7 36 0.02996970 1465 1069.1336
90  ED12 -7 36 0.02996970 1427 1014.5026
91  ED22 -7 36 0.02996970 1484 1742.0099
92  ED22 -7 36 0.02996970 1495 1727.7710
93  ED22 -7 36 0.02996970 1493 1690.2126
94  ED22 -7 36 0.02996970 1458 1669.2467
95  ED22 -7 36 0.02996970 1472 1667.5579
96  ED22 -8 36 0.03004283 1479 1698.5607
97  ED22 -7 36 0.02996970 1473 1684.7013
98  ED22 -7 36 0.02996970 1482 1681.6489
99  ED22 -7 36 0.02996970 1496 1715.4767
100 ED22 -7 36 0.02996970 1495 1726.1970
101 ED22 -7 36 0.02996970 1483 1713.0215
102 ED22 -7 36 0.02996970 1482 1704.4904
103 ED22 -7 36 0.02996970 1492 1773.9065
104 ED22 -7 36 0.02996970 1473 1791.2725
105 ED22 -7 36 0.02996970 1507 1824.6280
106 ED22 -7 36 0.02996970 1471 1813.1916
107 ED22 -7 36 0.02996970 1485 1811.1246
108 ED22 -7 36 0.02996970 1493 1809.8000
109 ED22 -7 36 0.02996970 1453 1745.6216
110 ED22 -7 36 0.02996970 1470 1774.4799
111 ED22 -7 36 0.02996970 1497 1831.7462
112 ED22 -7 36 0.02996970 1485 1836.9038
113 ED22 -7 36 0.02996970 1491 1799.4470
114 ED22 -7 36 0.02996970 1473 1443.5908
115 ED22 -7 36 0.02996970 1510 1500.4924
116 ED22 -7 36 0.02996970 1489 1439.7100
117 ED22 -7 36 0.02996970 1459 1172.7272
118 ED22 -7 36 0.02996970 1479  973.8980
119 ED22 -7 36 0.02996970 1496  724.4577
120 ED22 -7 36 0.02996970 1471  698.5713
121 ED13 -7 36 0.02996970 1324 1202.4891
122 ED13 -7 36 0.02996970 1315 1375.9578
123 ED13 -7 36 0.02996970 1378 1423.9529
124 ED13 -7 36 0.02996970 1326 1373.1711
125 ED13 -7 36 0.02996970 1337 1392.7501
126 ED13 -7 36 0.02996970 1298 1344.6193
127 ED13 -7 36 0.02996970 1348 1405.1784
128 ED13 -7 36 0.02996970 1373 1417.5567
129 ED13 -7 36 0.02996970 1329 1387.8322
130 ED13 -7 36 0.02996970 1273 1341.0701
131 ED13 -7 36 0.02996970 1391 1447.2916
132 ED13 -7 36 0.02996970 1305 1357.1307
133 ED13 -7 36 0.02996970 1350 1401.9760
134 ED13 -7 36 0.02996970 1344 1383.8368
135 ED13 -7 36 0.02996970 1410 1457.4014
136 ED13 -7 36 0.02996970 1284 1333.4460
137 ED13 -8 36 0.03004283 1349 1395.8605
138 ED13 -7 36 0.02996970 1255 1311.4227
139 ED13 -7 36 0.02996970 1221 1273.9874
140 ED13 -7 36 0.02996970 1257 1312.7472
141 ED13 -7 36 0.02996970 1287 1341.6356
142 ED13 -7 36 0.02996970 1324 1374.9977
143 ED13 -7 36 0.02996970 1365 1423.7618
144 ED13 -7 36 0.02996970 1310 1373.7029
145 ED13 -7 36 0.02996970 1391 1455.6246
146 ED13 -7 36 0.02996970 1350 1215.9961
147 ED13 -7 36 0.02996970 1305 1126.9755
148 ED13 -7 36 0.02996970 1266 1095.8843
149 ED13 -7 36 0.02996970 1364 1177.2360
150 ED13 -7 36 0.02996970 1295 1117.7938
151 ED33 -6 37 0.03041348 1231 1106.1405
152 ED33 -7 36 0.02996970 1191 1244.3844
153 ED33 -6 35 0.03074216 1075 1106.0355
154 ED33 -6 37 0.03041348 1109 1143.4545
155 ED33 -7 37 0.03012814 1152 1186.2599
156 ED33 -7 36 0.02996970 1206 1241.0809
157 ED33 -7 36 0.02996970 1080 1112.6536
158 ED33 -8 36 0.03004283 1166 1206.0710
159 ED33 -7 36 0.02996970 1165 1206.8062
160 ED33 -6 37 0.03041348 1142 1175.3627
161 ED33 -7 36 0.02996970 1183 1233.4892
162 ED33 -7 38 0.03068761  927  978.7186
163 ED33 -6 37 0.03041348 1193 1240.6413
164 ED33 -8 36 0.03004283 1096 1140.3370
165 ED33 -6 37 0.03041348 1152 1198.0378
166 ED33 -6 35 0.03074216 1070 1108.4823
 [ reached 'max' / getOption("max.print") -- omitted 74 rows ]
     algo                 a                b              tmin              nfo            time       
 Length:240         Min.   :-8.000   Min.   :33.00   Min.   :0.02997   Min.   : 927   Min.   : 617.7  
 Class :character   1st Qu.:-7.000   1st Qu.:36.00   1st Qu.:0.02997   1st Qu.:1338   1st Qu.:1269.8  
 Mode  :character   Median :-7.000   Median :36.00   Median :0.02997   Median :1408   Median :1473.9  
                    Mean   :-6.992   Mean   :36.02   Mean   :0.03001   Mean   :1376   Mean   :1436.8  
                    3rd Qu.:-7.000   3rd Qu.:36.00   3rd Qu.:0.02997   3rd Qu.:1468   3rd Qu.:1624.9  
                    Max.   :-6.000   Max.   :38.00   Max.   :0.03234   Max.   :1515   Max.   :1836.9  

	Shapiro-Wilk normality test

data:  data[[vardata]]
W = 0.22857, p-value < 2.2e-16

Error in shapiro.test(dtdea1[[vardata]]) : all 'x' values are identical

	Shapiro-Wilk normality test

data:  dtdea2[[vardata]]
W = 0.18791, p-value = 8.973e-12

Error in shapiro.test(dtdeb1[[vardata]]) : all 'x' values are identical

	Shapiro-Wilk normality test

data:  dtdeb2[[vardata]]
W = 0.17962, p-value = 7.766e-12


	Shapiro-Wilk normality test

data:  dtdec1[[vardata]]
W = 0.17962, p-value = 7.766e-12


	Shapiro-Wilk normality test

data:  dtdec3[[vardata]]
W = 0.8083, p-value = 9.321e-05

Error in shapiro.test(dtded3[[vardata]]) : all 'x' values are identical
Error in shapiro.test(dtded4[[vardata]]) : all 'x' values are identical
Warning message:
In leveneTest.default(y = y, group = group, ...) : group coerced to factor.
Levene's Test for Homogeneity of Variance (center = median)
       Df F value   Pr(>F)    
group   7  7.8563 1.53e-08 ***
      232                     
---
Signif. codes:  0 ‘***’ 0.001 ‘**’ 0.01 ‘*’ 0.05 ‘.’ 0.1 ‘ ’ 1

	Kruskal-Wallis rank sum test

data:  tmin by algo
Kruskal-Wallis chi-squared = 124.24, df = 7, p-value < 2.2e-16

Warning message:
algo was coerced to a factor. 
Dunn (1964) Kruskal-Wallis multiple comparison
  p-values adjusted with the Benjamini-Hochberg method.

    Comparison          Z      P.unadj        P.adj
1  ED11 - ED12  0.0000000 1.000000e+00 1.000000e+00
2  ED11 - ED13 -0.4001014 6.890818e-01 9.187757e-01
3  ED12 - ED13 -0.4001014 6.890818e-01 9.647145e-01
4  ED11 - ED21 -0.8698634 3.843751e-01 9.784092e-01
5  ED12 - ED21 -0.8698634 3.843751e-01 1.000000e+00
6  ED13 - ED21 -0.4697620 6.385251e-01 1.000000e+00
7  ED11 - ED22 -0.4001014 6.890818e-01 1.000000e+00
8  ED12 - ED22 -0.4001014 6.890818e-01 1.000000e+00
9  ED13 - ED22  0.0000000 1.000000e+00 1.000000e+00
10 ED21 - ED22  0.4697620 6.385251e-01 1.000000e+00
11 ED11 - ED33 -8.6182564 6.798130e-18 4.758691e-17
12 ED12 - ED33 -8.6182564 6.798130e-18 6.344921e-17
13 ED13 - ED33 -8.2181550 2.066578e-16 9.644029e-16
14 ED21 - ED33 -7.7483930 9.306271e-15 3.722508e-14
15 ED22 - ED33 -8.2181550 2.066578e-16 1.157283e-15
16 ED11 - ED34  0.0000000 1.000000e+00 1.000000e+00
17 ED12 - ED34  0.0000000 1.000000e+00 1.000000e+00
18 ED13 - ED34  0.4001014 6.890818e-01 1.000000e+00
19 ED21 - ED34  0.8698634 3.843751e-01 1.000000e+00
20 ED22 - ED34  0.4001014 6.890818e-01 1.000000e+00
21 ED33 - ED34  8.6182564 6.798130e-18 9.517382e-17
22 ED11 - ED44  0.0000000 1.000000e+00 1.000000e+00
23 ED12 - ED44  0.0000000 1.000000e+00 1.000000e+00
24 ED13 - ED44  0.4001014 6.890818e-01 1.000000e+00
25 ED21 - ED44  0.8698634 3.843751e-01 1.000000e+00
26 ED22 - ED44  0.4001014 6.890818e-01 1.000000e+00
27 ED33 - ED44  8.6182564 6.798130e-18 1.903476e-16
28 ED34 - ED44  0.0000000 1.000000e+00 1.000000e+00
  Group Letter MonoLetter
1  ED11      a         a 
2  ED12      a         a 
3  ED13      a         a 
4  ED21      a         a 
5  ED22      a         a 
6  ED33      b          b
7  ED34      a         a 
8  ED44      a         a 
