
Analise  de Dados com Kruskal-Wallis para amostras nao parametricas
    algo  a  b       tmin  nfo      time
57  DE22 -7 36 0.02996970 1459 1172.7272
58  DE22 -7 36 0.02996970 1479  973.8980
59  DE22 -7 36 0.02996970 1496  724.4577
60  DE22 -7 36 0.02996970 1471  698.5713
61  DE32 -7 36 0.02996970 1432 1682.9735
62  DE32 -7 36 0.02996970 1396 1613.1777
63  DE32 -7 36 0.02996970 1374 1550.3008
64  DE32 -7 36 0.02996970 1419 1617.1123
65  DE32 -7 36 0.02996970 1415 1592.7132
66  DE32 -7 36 0.02996970 1470 1676.8280
67  DE32 -7 36 0.02996970 1396 1589.4761
68  DE32 -7 36 0.02996970 1420 1595.8150
69  DE32 -7 36 0.02996970 1392 1571.5059
70  DE32 -7 36 0.02996970 1423 1641.3778
71  DE32 -7 36 0.02996970 1405 1625.3517
72  DE32 -7 36 0.02996970 1412 1614.5509
73  DE32 -7 36 0.02996970 1469 1718.6539
74  DE32 -7 36 0.02996970 1398 1669.0968
75  DE32 -7 36 0.02996970 1420 1711.7687
76  DE32 -7 36 0.02996970 1399 1693.9609
77  DE32 -7 36 0.02996970 1411 1716.1715
78  DE32 -7 36 0.02996970 1394 1701.5630
79  DE32 -7 36 0.02996970 1386 1674.7695
80  DE32 -7 36 0.02996970 1382 1651.7691
81  DE32 -7 36 0.02996970 1362 1620.2870
82  DE32 -7 36 0.02996970 1386 1680.2836
83  DE32 -7 36 0.02996970 1438 1755.1030
84  DE32 -7 36 0.02996970 1410 1703.4463
85  DE32 -7 36 0.02996970 1445 1485.1091
86  DE32 -7 36 0.02996970 1413 1388.2857
87  DE32 -7 36 0.02996970 1385 1382.3159
88  DE32 -7 36 0.02996970 1351 1165.0127
89  DE32 -7 36 0.02996970 1411 1118.2356
90  DE32 -7 36 0.02996970 1402  767.1334
91  DE42 -7 36 0.02996970 1484 1746.1711
92  DE42 -7 36 0.02996970 1495 1730.1503
93  DE42 -7 36 0.02996970 1493 1704.6087
94  DE42 -7 36 0.02996970 1458 1678.7008
95  DE42 -7 36 0.02996970 1472 1686.5875
96  DE42 -8 36 0.03004283 1479 1694.0089
97  DE42 -7 36 0.02996970 1473 1684.7061
98  DE42 -7 36 0.02996970 1482 1694.6658
99  DE42 -7 36 0.02996970 1496 1724.6897
100 DE42 -7 36 0.02996970 1495 1727.7174
101 DE42 -7 36 0.02996970 1483 1716.2408
102 DE42 -7 36 0.02996970 1482 1710.7075
103 DE42 -7 36 0.02996970 1492 1800.8626
104 DE42 -7 36 0.02996970 1473 1779.4184
105 DE42 -7 36 0.02996970 1507 1831.4929
106 DE42 -7 36 0.02996970 1471 1812.1479
107 DE42 -7 36 0.02996970 1485 1809.2148
108 DE42 -7 36 0.02996970 1493 1811.8297
109 DE42 -7 36 0.02996970 1453 1754.2709
110 DE42 -7 36 0.02996970 1470 1768.7634
111 DE42 -7 36 0.02996970 1497 1836.7854
112 DE42 -7 36 0.02996970 1485 1842.0613
113 DE42 -7 36 0.02996970 1491 1765.8021
114 DE42 -7 36 0.02996970 1473 1451.1713
115 DE42 -7 36 0.02996970 1510 1502.5121
116 DE42 -7 36 0.02996970 1489 1431.4228
117 DE42 -7 36 0.02996970 1459 1172.5720
118 DE42 -7 36 0.02996970 1479  941.7423
119 DE42 -7 36 0.02996970 1496  713.7660
120 DE42 -7 36 0.02996970 1471  690.6188
121 DE14 -7 36 0.02996970 1418 1496.8779
122 DE14 -7 36 0.02996970 1466 1532.2842
123 DE14 -7 36 0.02996970 1453 1503.2457
124 DE14 -7 36 0.02996970 1401 1443.8382
125 DE14 -7 36 0.02996970 1438 1482.7004
126 DE14 -7 36 0.02996970 1457 1508.2877
127 DE14 -7 36 0.02996970 1461 1516.0366
128 DE14 -7 36 0.02996970 1449 1519.8291
129 DE14 -7 36 0.02996970 1457 1536.9501
130 DE14 -7 36 0.02996970 1445 1518.2083
131 DE14 -7 36 0.02996970 1471 1541.2014
132 DE14 -7 36 0.02996970 1411 1466.1778
133 DE14 -7 36 0.02996970 1457 1524.6437
134 DE14 -7 36 0.02996970 1425 1488.5022
135 DE14 -7 36 0.02996970 1470 1536.7081
136 DE14 -7 36 0.02996970 1452 1520.8350
137 DE14 -7 36 0.02996970 1445 1501.6890
138 DE14 -7 36 0.02996970 1436 1486.0334
139 DE14 -7 36 0.02996970 1410 1470.6325
140 DE14 -7 36 0.02996970 1425 1490.7187
141 DE14 -7 36 0.02996970 1470 1544.7958
142 DE14 -7 36 0.02996970 1440 1499.1138
143 DE14 -7 36 0.02996970 1490 1514.5189
144 DE14 -7 36 0.02996970 1434 1236.0439
145 DE14 -7 36 0.02996970 1477 1281.6483
146 DE14 -7 36 0.02996970 1442 1244.7641
147 DE14 -7 36 0.02996970 1433 1237.7885
148 DE14 -7 36 0.02996970 1440 1016.2774
149 DE14 -7 36 0.02996970 1468  713.7651
150 DE14 -7 36 0.02996970 1425  601.7702
151 DE24 -7 36 0.02996970 1496 1594.6900
152 DE24 -7 36 0.02996970 1484 1552.5779
153 DE24 -7 36 0.02996970 1481 1529.8244
154 DE24 -7 36 0.02996970 1464 1532.0567
155 DE24 -7 36 0.02996970 1481 1540.5112
156 DE24 -7 36 0.02996970 1488 1545.5426
157 DE24 -7 36 0.02996970 1474 1530.2841
158 DE24 -7 36 0.02996970 1481 1553.9693
159 DE24 -7 36 0.02996970 1489 1576.2781
160 DE24 -7 36 0.02996970 1490 1565.3563
161 DE24 -7 36 0.02996970 1491 1567.2426
162 DE24 -7 36 0.02996970 1444 1511.4454
163 DE24 -7 36 0.02996970 1496 1560.5310
164 DE24 -7 36 0.02996970 1470 1547.2727
165 DE24 -7 36 0.02996970 1511 1584.3739
166 DE24 -7 36 0.02996970 1475 1551.1543
 [ reached 'max' / getOption("max.print") -- omitted 74 rows ]
     algo                 a                b           tmin              nfo            time       
 Length:240         Min.   :-8.000   Min.   :36   Min.   :0.02997   Min.   :1345   Min.   : 601.8  
 Class :character   1st Qu.:-7.000   1st Qu.:36   1st Qu.:0.02997   1st Qu.:1425   1st Qu.:1437.1  
 Mode  :character   Median :-7.000   Median :36   Median :0.02997   Median :1468   Median :1542.5  
                    Mean   :-7.008   Mean   :36   Mean   :0.02997   Mean   :1454   Mean   :1493.3  
                    3rd Qu.:-7.000   3rd Qu.:36   3rd Qu.:0.02997   3rd Qu.:1484   3rd Qu.:1684.4  
                    Max.   :-7.000   Max.   :36   Max.   :0.03004   Max.   :1515   Max.   :1842.1  

	Shapiro-Wilk normality test

data:  data[[vardata]]
W = 0.064137, p-value < 2.2e-16

Warning message:
In leveneTest.default(y = y, group = group, ...) : group coerced to factor.
Levene's Test for Homogeneity of Variance (center = median)
       Df F value Pr(>F)
group   7  0.8571 0.5412
      232               

	Kruskal-Wallis rank sum test

data:  tmin by algo
Kruskal-Wallis chi-squared = 6.0252, df = 7, p-value = 0.5368

Warning message:
algo was coerced to a factor. 
Dunn (1964) Kruskal-Wallis multiple comparison
  p-values adjusted with the Benjamini-Hochberg method.

    Comparison         Z   P.unadj     P.adj
1  DE12 - DE14  0.000000 1.0000000 1.0000000
2  DE12 - DE22 -1.417181 0.1564299 0.3650030
3  DE14 - DE22 -1.417181 0.1564299 0.3981851
4  DE12 - DE24  0.000000 1.0000000 1.0000000
5  DE14 - DE24  0.000000 1.0000000 1.0000000
6  DE22 - DE24  1.417181 0.1564299 0.4380036
7  DE12 - DE32  0.000000 1.0000000 1.0000000
8  DE14 - DE32  0.000000 1.0000000 1.0000000
9  DE22 - DE32  1.417181 0.1564299 0.4866707
10 DE24 - DE32  0.000000 1.0000000 1.0000000
11 DE12 - DE34  0.000000 1.0000000 1.0000000
12 DE14 - DE34  0.000000 1.0000000 1.0000000
13 DE22 - DE34  1.417181 0.1564299 0.5475046
14 DE24 - DE34  0.000000 1.0000000 1.0000000
15 DE32 - DE34  0.000000 1.0000000 1.0000000
16 DE12 - DE42 -1.417181 0.1564299 0.6257195
17 DE14 - DE42 -1.417181 0.1564299 0.7300061
18 DE22 - DE42  0.000000 1.0000000 1.0000000
19 DE24 - DE42 -1.417181 0.1564299 0.8760073
20 DE32 - DE42 -1.417181 0.1564299 1.0000000
21 DE34 - DE42 -1.417181 0.1564299 1.0000000
22 DE12 - DE44  0.000000 1.0000000 1.0000000
23 DE14 - DE44  0.000000 1.0000000 1.0000000
24 DE22 - DE44  1.417181 0.1564299 1.0000000
25 DE24 - DE44  0.000000 1.0000000 1.0000000
26 DE32 - DE44  0.000000 1.0000000 1.0000000
27 DE34 - DE44  0.000000 1.0000000 1.0000000
28 DE42 - DE44  1.417181 0.1564299 1.0000000
Error : No significant differences.
