
Analise  de Dados com Kruskal-Wallis para amostras nao parametricas
    algo  a  b       tmin  nfo     time
144 ED13 -7 36 0.02996970 1310 1373.703
145 ED13 -7 36 0.02996970 1391 1455.625
146 ED13 -7 36 0.02996970 1350 1215.996
147 ED13 -7 36 0.02996970 1305 1126.976
148 ED13 -7 36 0.02996970 1266 1095.884
149 ED13 -7 36 0.02996970 1364 1177.236
150 ED13 -7 36 0.02996970 1295 1117.794
151 ED23 -7 36 0.02996970 1438 1338.545
152 ED23 -7 36 0.02996970 1428 1486.879
153 ED23 -7 36 0.02996970 1363 1406.026
154 ED23 -6 38 0.03041348 1365 1392.377
155 ED23 -7 36 0.02996970 1429 1482.001
156 ED23 -7 36 0.02996970 1386 1422.461
157 ED23 -7 36 0.02996970 1412 1463.150
158 ED23 -7 36 0.02996970 1416 1464.603
159 ED23 -7 36 0.02996970 1392 1472.389
160 ED23 -7 36 0.02996970 1350 1421.379
161 ED23 -7 36 0.02996970 1402 1458.451
162 ED23 -8 36 0.03004283 1356 1419.787
163 ED23 -7 36 0.02996970 1415 1470.819
164 ED23 -7 36 0.02996970 1320 1363.778
165 ED23 -7 37 0.03012814 1435 1487.350
166 ED23 -7 36 0.02996970 1376 1432.239
 [ reached 'max' / getOption("max.print") -- omitted 74 rows ]
     algo                 a                b             tmin              nfo            time       
 Length:240         Min.   :-8.000   Min.   :33.0   Min.   :0.02997   Min.   : 927   Min.   : 810.1  
 Class :character   1st Qu.:-7.000   1st Qu.:36.0   1st Qu.:0.02997   1st Qu.:1256   1st Qu.:1272.6  
 Mode  :character   Median :-7.000   Median :36.0   Median :0.02997   Median :1346   Median :1404.4  
                    Mean   :-6.996   Mean   :36.1   Mean   :0.03004   Mean   :1309   Mean   :1395.4  
                    3rd Qu.:-7.000   3rd Qu.:36.0   3rd Qu.:0.02997   3rd Qu.:1390   3rd Qu.:1546.4  
                    Max.   :-6.000   Max.   :38.0   Max.   :0.03234   Max.   :1474   Max.   :1757.3  

	Shapiro-Wilk normality test

data:  data[[vardata]]
W = 0.3589, p-value < 2.2e-16

Warning message:
In leveneTest.default(y = y, group = group, ...) : group coerced to factor.
Levene's Test for Homogeneity of Variance (center = median)
       Df F value    Pr(>F)    
group   7  7.4806 4.048e-08 ***
      232                      
---
Signif. codes:  0 ‘***’ 0.001 ‘**’ 0.01 ‘*’ 0.05 ‘.’ 0.1 ‘ ’ 1

	Kruskal-Wallis rank sum test

data:  tmin by algo
Kruskal-Wallis chi-squared = 100.66, df = 7, p-value < 2.2e-16

Warning message:
algo was coerced to a factor. 
Dunn (1964) Kruskal-Wallis multiple comparison
  p-values adjusted with the Benjamini-Hochberg method.

    Comparison          Z      P.unadj        P.adj
1  ED11 - ED13 -0.2816163 7.782377e-01 8.716263e-01
2  ED11 - ED21 -0.6674848 5.044625e-01 6.726167e-01
3  ED13 - ED21 -0.3858685 6.995941e-01 8.903924e-01
4  ED11 - ED23 -1.8630002 6.246224e-02 1.165962e-01
5  ED13 - ED23 -1.5813839 1.137903e-01 1.991330e-01
6  ED21 - ED23 -1.1955154 2.318857e-01 3.819294e-01
7  ED11 - ED31 -5.5064111 3.662227e-08 1.281780e-07
8  ED13 - ED31 -5.2247948 1.743483e-07 5.424170e-07
9  ED21 - ED31 -4.8389263 1.305424e-06 3.655188e-06
10 ED23 - ED31 -3.6434109 2.690488e-04 6.277804e-04
11 ED11 - ED33 -6.6288146 3.383933e-11 3.158338e-10
12 ED13 - ED33 -6.3471983 2.192715e-10 1.534900e-09
13 ED21 - ED33 -5.9613298 2.501935e-09 1.401083e-08
14 ED23 - ED33 -4.7658144 1.880923e-06 4.787805e-06
15 ED31 - ED33 -1.1224034 2.616909e-01 4.070748e-01
16 ED11 - ED41  0.0000000 1.000000e+00 1.000000e+00
17 ED13 - ED41  0.2816163 7.782377e-01 9.079440e-01
18 ED21 - ED41  0.6674848 5.044625e-01 7.062475e-01
19 ED23 - ED41  1.8630002 6.246224e-02 1.249245e-01
20 ED31 - ED41  5.5064111 3.662227e-08 1.464891e-07
21 ED33 - ED41  6.6288146 3.383933e-11 4.737507e-10
22 ED11 - ED43  0.0000000 1.000000e+00 1.000000e+00
23 ED13 - ED43  0.2816163 7.782377e-01 9.474199e-01
24 ED21 - ED43  0.6674848 5.044625e-01 7.434184e-01
25 ED23 - ED43  1.8630002 6.246224e-02 1.345341e-01
26 ED31 - ED43  5.5064111 3.662227e-08 1.709039e-07
27 ED33 - ED43  6.6288146 3.383933e-11 9.475014e-10
28 ED41 - ED43  0.0000000 1.000000e+00 1.000000e+00
  Group Letter MonoLetter
1  ED11      a         a 
2  ED13      a         a 
3  ED21      a         a 
4  ED23      a         a 
5  ED31      b          b
6  ED33      b          b
7  ED41      a         a 
8  ED43      a         a 
